inst_filia_str,n_apariciones,pct,pct_acum,nombre_canonico,sigla,departamento_sede,naturaleza,estado
UNIVERSIDAD DEL ATLANTICO PROFESOR ASOCIADO FACULTAD DE BELLAS ARTES,2,0.003,97.09,,,,,pendiente_revision
HALMSTAD UNIVERSITY,2,0.003,97.09,,,,,pendiente_revision
FACULTAD DE EDUCACION UNIVERSIDAD DE ANTIOQUIA,2,0.003,97.09,,,,,pendiente_revision
INSTITUTO DE ESTUDIOS AMBIENTALES IDEAB UFPS,2,0.003,97.1,,,,,pendiente_revision
CORTE SUPREMA DE JUSTICIA,2,0.003,97.1,,,,,pendiente_revision
OREGON STATE UNIVERSITY,2,0.003,97.1,,,,,pendiente_revision
FUNDACION UNIVERITARIA JUAN N CORPAS,2,0.003,97.1,,,,,pendiente_revision
FUNDACION UNIVERSITARIA MARIA CANO POPAYAN,2,0.003,97.11,,,,,pendiente_revision
OBSERVATORIO ASTRONOMICO NACIONAL,2,0.003,97.11,,,,,pendiente_revision
FUNDACION UNIVERSIDAD DE BOGOTA JORGE TDEO LOZANO,2,0.003,97.11,,,,,pendiente_revision
UNIVERSITY OF CALIFORNIA,2,0.003,97.12,,,,,pendiente_revision
SOCIEDAD COLOMBIANA DE OTORRINOLARINGOLOGIA,2,0.003,97.12,,,,,pendiente_revision
COLINNOVACION S A S,2,0.003,97.12,,,,,pendiente_revision
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,2,0.003,97.13,,,,,pendiente_revision
IED ONCE DE NOVIEMBRE,2,0.003,97.13,,,,,pendiente_revision
UNIVERSITE DE ROUEN,2,0.003,97.13,,,,,pendiente_revision
NANYANG TECHNOLOGICAL UNIVERSITY,2,0.003,97.13,,,,,pendiente_revision
UNIVERSIDAD JAVERIANA INSTITUTO DE SALUD PUBLICA,2,0.003,97.14,,,,,pendiente_revision
SWANSEA UNIVERSITY,2,0.003,97.14,,,,,pendiente_revision
CENTRO FEDERAL DE EDUCACION TECNICA Y TECNOLOGICA DE MINAS GERAIS,2,0.003,97.14,,,,,pendiente_revision
ESCUELA POLITECNICA FEDERAL DE LAUSANNE EPFL,2,0.003,97.15,,,,,pendiente_revision
CORPORACION ACADEMICA PARA EL ESTUDIO DE PATOLOGIAS TROPICALES,2,0.003,97.15,,,,,pendiente_revision
ESCUELA DE CADETES GENERAL SANTANDER,2,0.003,97.15,,,,,pendiente_revision
HOSPITAL UNIVERSITARIO DE SANTANDER,2,0.003,97.16,,,,,pendiente_revision
PROGRAMA INGENIERIA CIVIL UNIVERSIDAD DE MEDELLIN,2,0.003,97.16,,,,,pendiente_revision
E S E HOSPITAL DE ENGATIVA,2,0.003,97.16,,,,,pendiente_revision
UNIVERSIDAD DEL SINU SECCIONAL CARTAGENA ELIAS BECHARA ZAINUM (KARISEGUROS Y CIA LTDA ASESORES DE SEGUROS),2,0.003,97.16,,,,,pendiente_revision
DEFENSORIA DEL PUEBLO,2,0.003,97.17,,,,,pendiente_revision
UNIVERSIDAD DEL ZULIA,2,0.003,97.17,,,,,pendiente_revision
CONACYT,2,0.003,97.17,,,,,pendiente_revision
BIOCRUCES HEALTH RESEARCH INSTITUTE,2,0.003,97.18,,,,,pendiente_revision
CORTE CONSTITUCIONAL DE COLOMBIA,2,0.003,97.18,,,,,pendiente_revision
UNIVERSIDAD DE CASTILLA LA MANCHA,2,0.003,97.18,,,,,pendiente_revision
CENTRO DE INVESTIGACION EN CIENCIAS Y RECURSOS GEOAGROAMBIENTALES,2,0.003,97.19,,,,,pendiente_revision
CENTRO DE INNOVACION DE LA FLORICULTURA COLOMBIANA,2,0.003,97.19,,,,,pendiente_revision
UNIVERSIDAD DEL BOSQUE,2,0.003,97.19,,,,,pendiente_revision
INSTITUTO PARA LA INVESTIGACION Y LA PRESERVACION DEL PATRIMONIO CULTURAL,2,0.003,97.19,,,,,pendiente_revision
COLEGIO INTEGRADO LOS SANTOS,2,0.003,97.2,,,,,pendiente_revision
CENTRO DE DESARROLLO TECNOLOGICO AEROESPACIAL PARA LA DEFENSA (FUERZA AEREA COLOMBIANA),2,0.003,97.2,,,,,pendiente_revision
UNIVERSIDAD EAN SEDE BOGOTA (UNIVERSIDAD EAN),2,0.003,97.2,,,,,pendiente_revision
RADIOLOGOS ASOCIADOS SAS,2,0.003,97.21,,,,,pendiente_revision
HOSPITAL UNIVERSITARIO SAN IGNACIO Y PONTIFICIA UNIVERSIDAD JAVERIANA,2,0.003,97.21,,,,,pendiente_revision
FUNDACION HIDROBIOLOGICA GEORGE DAHL,2,0.003,97.21,,,,,pendiente_revision
UNIVERSIDAD IBEROAMERICANA DE PUEBLA,2,0.003,97.22,,,,,pendiente_revision
PURE CHEMISTRY S A S,2,0.003,97.22,,,,,pendiente_revision
CONSEJO DE ESTADO,2,0.003,97.22,,,,,pendiente_revision
SECRETARIA DE EDUCACION DE MONTERIA,2,0.003,97.22,,,,,pendiente_revision
FUNDACION UNIVERSIDAD DEL NORTE DIVISION DE INGENIERIAS,2,0.003,97.23,,,,,pendiente_revision
WILDLIFE CONSERVATION SOCIETY,2,0.003,97.23,,,,,pendiente_revision
UMEA UNIVERSITY,2,0.003,97.23,,,,,pendiente_revision
COLORADO STATE UNIVERSITY,2,0.003,97.24,,,,,pendiente_revision
CENTRO DE ESTUDIOS AVANZADOS EN NINEZ Y JUVENTUD UMANIZALES CIND,2,0.003,97.24,,,,,pendiente_revision
UNIVERSIDAD DE DELAWARE,2,0.003,97.24,,,,,pendiente_revision
CENTRO DE FORMACION PARA EL DESARROLLO RURAL Y MINERO (SERVICIO NACIONAL DE APRENDIZAJE SENA),2,0.003,97.25,,,,,pendiente_revision
MUNICIPIO DE MEDELLIN,2,0.003,97.25,,,,,pendiente_revision
UNIVERSITE DE MONTREAL,2,0.003,97.25,,,,,pendiente_revision
ZOOLOGICAL MUSEUM OF THE JAGIELLONIAN UNIVERSITY,2,0.003,97.25,,,,,pendiente_revision
INSTITUTO SUPERIOR DE FORMACION DOCENTE SALOME URENA,2,0.003,97.26,,,,,pendiente_revision
SADEP LTDA,2,0.003,97.26,,,,,pendiente_revision
CLINICA CLOFAN,2,0.003,97.26,,,,,pendiente_revision
UNIVERSIDAD AUTONOMA DE BARRANQUILLA,2,0.003,97.27,,,,,pendiente_revision
PADERBORN UNIVERSITAT,2,0.003,97.27,,,,,pendiente_revision
POLITECNICO DE LA COSTA ATLANTICA,2,0.003,97.27,,,,,pendiente_revision
INDEPENDIENTE,2,0.003,97.28,,,,,pendiente_revision
UNIVERSIDAD MARIANA PASTO,2,0.003,97.28,,,,,pendiente_revision
ARABLE LABS,2,0.003,97.28,,,,,pendiente_revision
UNIVERSITY OF GUELPH,2,0.003,97.28,,,,,pendiente_revision
DEPARTAMENTO DE INVESTIGACIONES FUNDACION CARDIOINFANTIL INSTITUTO DE CARDIOLOGIA (FUNDACION CARDIOINFANTIL INSTITUTO DE CARDIOLOGIA),2,0.003,97.29,,,,,pendiente_revision
RTS HOSPITAL MILITAR CENTRAL,2,0.003,97.29,,,,,pendiente_revision
UNIMINUTO CORPORACION UNIVERSITARIA MINUTO DE DIOS BOGOTA D C,2,0.003,97.29,,,,,pendiente_revision
INSTITUTO NACIONAL DE INVESTIGACIONES AGRICOLAS,2,0.003,97.3,,,,,pendiente_revision
CORPORACION POLITECNICO DE LA COSTA,2,0.003,97.3,,,,,pendiente_revision
SOCIEDAD COLOMBIANA DE LA CRUZ ROJA,2,0.003,97.3,,,,,pendiente_revision
ST. CHARLES COMMUNITY COLLEGE,2,0.003,97.31,,,,,pendiente_revision
UNIVERSIDAD DE ONTARIO INSTITUTO DE TECNOLOGIA,2,0.003,97.31,,,,,pendiente_revision
CLINICA MATERNO INFALTIL SAN LUIS,2,0.003,97.31,,,,,pendiente_revision
FUNDACION PARA LA CALIDAD DE LA SALUD Y LA PRESERVACION DEL AMBIENTE EN COL,2,0.003,97.31,,,,,pendiente_revision
INSTITUCION EDUCATIVA SANTO TOMAS,2,0.003,97.32,,,,,pendiente_revision
ESCUELA DE MEDICINA Y CIENCIAS DE LA SALUD,2,0.003,97.32,,,,,pendiente_revision
COORPORACION UNIVERSITARIA DEL CARIBE,2,0.003,97.32,,,,,pendiente_revision
INSTITUTO NACIONAL DE INVESTIGACION E INNOVACION SOCIAL,2,0.003,97.33,,,,,pendiente_revision
VALLEDUPAR DIGITAL,2,0.003,97.33,,,,,pendiente_revision
BANCOLOMBIA,2,0.003,97.33,,,,,pendiente_revision
INSTITUTO DE ERRORES INNATOS DEL METABOLISMO,2,0.003,97.34,,,,,pendiente_revision
AMERICAN MUSEUM OF NATUAL HISTORY,2,0.003,97.34,,,,,pendiente_revision
UNIVERSIDAD NACIONAL DE COLOMBIA SEDE ORINOQUIA (UNIVERSIDAD NACIONAL DE COLOMBIA),2,0.003,97.34,,,,,pendiente_revision
PATRIMONIO NATURAL,2,0.003,97.34,,,,,pendiente_revision
FACULTAD DE INGENIERIA-UDEA,2,0.003,97.35,,,,,pendiente_revision
CLINICA SALUDCOOP,2,0.003,97.35,,,,,pendiente_revision
SEGURA MORON CASTANEDA ASESORES EN SALUD,2,0.003,97.35,,,,,pendiente_revision
CENTRO DE COLUMNA JORALE S A S (JORALE S A S),2,0.003,97.36,,,,,pendiente_revision
POLITECNICA GRAN COLOMBIANO,2,0.003,97.36,,,,,pendiente_revision
MICHIGAN STATE UNIVERSITY,2,0.003,97.36,,,,,pendiente_revision
HOSPITAL MEISSEN E S E,2,0.003,97.37,,,,,pendiente_revision
UNIVERSIDAD DE DEUSTO DE BILBAO,2,0.003,97.37,,,,,pendiente_revision
UNIVERSIDAD DEL VALLE ESCUELA DE COMUNICACION SOCIAL (UNIVERSIDAD DEL VALLE),2,0.003,97.37,,,,,pendiente_revision
CINVESTAV IPN UNIDAD GUADALAJARA,2,0.003,97.37,,,,,pendiente_revision
TRIBUNAL DE ETICA MEDICA,2,0.003,97.38,,,,,pendiente_revision
STANFORD UNIVERSITY,2,0.003,97.38,,,,,pendiente_revision
CORPORACION UNIVERSIDAD REPUBLICANA,2,0.003,97.38,,,,,pendiente_revision
SERVICIOS MEDICOS YUNIS TURBAY INSTITUTO DE GENETICA,2,0.003,97.39,,,,,pendiente_revision
UNIVERSISDAD DE SANTANDER VALLEDUPAR,2,0.003,97.39,,,,,pendiente_revision
UNIVERSIDADE DE SAO PAULO,2,0.003,97.39,,,,,pendiente_revision
UNIVERSITY OF CONNECTICUT,2,0.003,97.4,,,,,pendiente_revision
ESE CLINICA MATERNIDAD RAFAEL CALVO,2,0.003,97.4,,,,,pendiente_revision
INSTITUTO NACIONAL DE TELECOMUNICACOES,2,0.003,97.4,,,,,pendiente_revision
FUNDACION ABUNDANCIA DE CORAZON,2,0.003,97.4,,,,,pendiente_revision
INSTITUTO DE ESTUDIOS POLITICOS,2,0.003,97.41,,,,,pendiente_revision
UNIVERSIDAD DE INVESTIGACION DE TECNOLOGIA EXPERIMENTAL YACHAY TECH,2,0.003,97.41,,,,,pendiente_revision
DEPURACION DE AGUAS DEL MEDITERRANEO,2,0.003,97.41,,,,,pendiente_revision
CONSULTORIO PARTICULAR,2,0.003,97.42,,,,,pendiente_revision
UNIVERISDADE DE BRASILIA,2,0.003,97.42,,,,,pendiente_revision
UNIVERSIDAD NACIONAL DE LA PLATA,2,0.003,97.42,,,,,pendiente_revision
CLINICAS COLSANITAS SA,2,0.003,97.43,,,,,pendiente_revision
THE UNIVERSITY O NORTH CAROLINA AT CHAPEL HILL,2,0.003,97.43,,,,,pendiente_revision
FUNDACION ECOSISTEMAS SECOS DE COLOMBIA,2,0.003,97.43,,,,,pendiente_revision
INSTITUTO DE TECNOLOGIA BIOMEDICA,2,0.003,97.43,,,,,pendiente_revision
RIESGO DE FRACTURA SA CAYRE IPS,2,0.003,97.44,,,,,pendiente_revision
UNIVERSIDADE FEDERAL DO ESPIRITO SANTO,2,0.003,97.44,,,,,pendiente_revision
SENA CENTRO DE BIOTECNOLOGIA INDUSTRIAL,2,0.003,97.44,,,,,pendiente_revision
CENTRO DE INVESTIGACION EN COMPORTAMIENTO ORGANIZACIONAL CINCEL SAS,2,0.003,97.45,,,,,pendiente_revision
DELFT UNIVERSITY OF TECHNOLOGY,2,0.003,97.45,,,,,pendiente_revision
SOLUCIONES AGROINDUSTRIALES DE COLOMBIA,2,0.003,97.45,,,,,pendiente_revision
CORPORACION BIENESTAR VERDE,2,0.003,97.46,,,,,pendiente_revision
FUNDACION INFO VIDA,2,0.003,97.46,,,,,pendiente_revision
ALSEC ALIMENTOS SECOS SAS,2,0.003,97.46,,,,,pendiente_revision
SEDE DE INVESTIGACION UNIVERSITARIA U DE A (UNIVERSIDAD DE ANTIOQUIA),2,0.003,97.46,,,,,pendiente_revision
COLEGIO LUIS CARLOS GALAN SARMIENTO,2,0.003,97.47,,,,,pendiente_revision
UNIVERSIDAD DE HUELVA,2,0.003,97.47,,,,,pendiente_revision
ADMINISTRADORA COUNTRY SAS OPERADOR CLINICA DEL COUNTRY,2,0.003,97.47,,,,,pendiente_revision
FORMAR INNOVAR COLEGIO CAMPESTRE,2,0.003,97.48,,,,,pendiente_revision
"UNIVERSIDADE FEDERAL DE MATO GROSSO, UFMT",2,0.003,97.48,,,,,pendiente_revision
UNIVERSITY OF MICHIGAN ANN ARBOR,2,0.003,97.48,,,,,pendiente_revision
BIOMAB IPS SAS,2,0.003,97.49,,,,,pendiente_revision
IPS UNIVERSITARIA SERVICIOS DE SALUD UNIVERSIDAD DE ANTIOQUIA (INSTITUCION PRESTADORA DE SERVICIOS DE SALUD UNIVERSIDAD DE ANTIOQUIA I P S UNIVERSITARIA),2,0.003,97.49,,,,,pendiente_revision
CONSULTOR INDEPENDIENTE,2,0.003,97.49,,,,,pendiente_revision
GRUPO REPRODUCCION,2,0.003,97.49,,,,,pendiente_revision
CORPORACION UNIVERSITARIA AMERICANA SELLO EDITORIAL CORUNIAMERICANA,2,0.003,97.5,,,,,pendiente_revision
ENDHO COLOMBIA,2,0.003,97.5,,,,,pendiente_revision
ESCUELA DE POLICIA SIMON BOLIVAR,2,0.003,97.5,,,,,pendiente_revision
UNIVERSIDAD DE ANTWERPEN,2,0.003,97.51,,,,,pendiente_revision
CENTRO DE EDUCACION MILITAR,2,0.003,97.51,,,,,pendiente_revision
SINERGIA GLOBAL EN SALUD SAS,2,0.003,97.51,,,,,pendiente_revision
UNIVERSIDAD AUTONOMA DE ZACATECAS,2,0.003,97.52,,,,,pendiente_revision
ORGANIZACION CORONA,2,0.003,97.52,,,,,pendiente_revision
ESCUELA NORMAL SUPERIOR DISTRITAL MARIA MONTESSORI,2,0.003,97.52,,,,,pendiente_revision
BRIGHAM AND WOMEN S HOSPITAL HARVARD UNIVERSITY,2,0.003,97.52,,,,,pendiente_revision
INSTITUTO DE GENETICA UNIVERSIDAD NACIONAL DE COLOMBIA (UNIVERSIDAD NACIONAL DE COLOMBIA),2,0.003,97.53,,,,,pendiente_revision
FORENPSIC,2,0.003,97.53,,,,,pendiente_revision
CORPORACION ESTUDIANTES UNIVERSITARIOS Y PROFESIONALES MARINILLA,2,0.003,97.53,,,,,pendiente_revision
HOSPITAL DEPARTAMENTAL TOMAS URIBE URIBE ESE,2,0.003,97.54,,,,,pendiente_revision
CIRAD FLHOR DE FRANCIA INSTITUTO DE INVESTIGACION Y COOPERACION EN EL CAMPO AGRONOMICO Y AGROALIMENTARIO,2,0.003,97.54,,,,,pendiente_revision
3D INGENIERIA BQ S A S,2,0.003,97.54,,,,,pendiente_revision
CATALAN INSTITUTE OF NANOSCIENCE AND NANOTECHNOLOGY,2,0.003,97.55,,,,,pendiente_revision
ACADEMIA SUPERIOR DE ARTES (CORPORACION ACADEMIA SUPERIOR DE ARTES),2,0.003,97.55,,,,,pendiente_revision
CENTRO DE LA INNOVACION LA AGROINDUSTRIA Y LA AVIACIN (SERVICIO NACIONAL DE APRENDIZAJE SENA),2,0.003,97.55,,,,,pendiente_revision
INSTITUCION EDUCATIVA TECNICO AGROPECUARIO,2,0.003,97.55,,,,,pendiente_revision
MAX PLANCK INSTITUT FUR ORNITHOLOGIE,2,0.003,97.56,,,,,pendiente_revision
POLITECNICO INTERNACIONAL,2,0.003,97.56,,,,,pendiente_revision
IED CEDID GUILLERMO CANO ISAZA,2,0.003,97.56,,,,,pendiente_revision
VISOR ABOGADOS SAS,2,0.003,97.57,,,,,pendiente_revision
SECRETARIA DISTRITAL DE INTEGRACION SOCIAL (ALCALDIA MAYOR DE BOGOTA),2,0.003,97.57,,,,,pendiente_revision
CLINICA GASTROMED INSTITUTO ZILBERSTEIN,2,0.003,97.57,,,,,pendiente_revision
CORPORACION COLOMBIANA DEL SABER CIENTIFICO SCIO,2,0.003,97.58,,,,,pendiente_revision
INSTITUTO DE ALTA TECNOLOGIA MEDICA DE ANTIOQUIA,2,0.003,97.58,,,,,pendiente_revision
FACULTAD DE CIENCIAS UNIVERSIDAD DE LA REPUBLICA,2,0.003,97.58,,,,,pendiente_revision
CAIMED SAS,2,0.003,97.58,,,,,pendiente_revision
HOSPITAL UNIVERSITARIO SAN JORGE,2,0.003,97.59,,,,,pendiente_revision
FORMARTE SA,2,0.003,97.59,,,,,pendiente_revision
PFIZER COLOMBIA,2,0.003,97.59,,,,,pendiente_revision
INSTITUTO DE ECORREGIONES ANDINAS,2,0.003,97.6,,,,,pendiente_revision
GRUPO DE INVESTIGACION INTERFASE,2,0.003,97.6,,,,,pendiente_revision
UNIVERSITY OF WARWICK,2,0.003,97.6,,,,,pendiente_revision
SECRETARIA DE EDUCACION MUNICIPAL DE CIENAGA,2,0.003,97.61,,,,,pendiente_revision
HOSPITAL VISTA HERMOSA PRIMER NIVEL DE ATENCION,2,0.003,97.61,,,,,pendiente_revision
BUSINESS INTELLIGENCE AND DEMOGRAPHY,2,0.003,97.61,,,,,pendiente_revision
UNIVERSIDAD AUTONOMA DE QUERETARO,2,0.003,97.61,,,,,pendiente_revision
COOPERATIVA EMPRESA SOLIDARIA DE SALUD Y DESARROLLO INTEGRAL COOSALUD EPS,2,0.003,97.62,,,,,pendiente_revision
INGENIO MANUELITA,2,0.003,97.62,,,,,pendiente_revision
UNIDAD QUIRURGICA AMBULATORIA SALUD SURA,2,0.003,97.62,,,,,pendiente_revision
FUNDACION CIENTIFICA SIETE,2,0.003,97.63,,,,,pendiente_revision
CENTRO DE DESARROLLO TECNOLOGICO AEROESPACIAL PARA LA DEFENSA,2,0.003,97.63,,,,,pendiente_revision
MINISTERIO DE DEFENSA NACIONAL FUERZA AEREA COLOMBIANA CACOM5 CETAD (CENTRO DE DESARROLLO AEROESPACIAL PARA LA DEFENSA CETADCACOM5),2,0.003,97.63,,,,,pendiente_revision
ARMADA NACIONAL DE COLOMBIA BOGOTA,2,0.003,97.64,,,,,pendiente_revision
PATOLOGOS VETERINARIOS ASOCIADOS,2,0.003,97.64,,,,,pendiente_revision
AGENCIA NACIONAL DE DEFENSA JURIDICA DEL ESTADO,2,0.003,97.64,,,,,pendiente_revision
TECHNISCHE UNIVERSITEIT DELFT,2,0.003,97.64,,,,,pendiente_revision
CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR,2,0.003,97.65,,,,,pendiente_revision
SELVAGUA SAS,2,0.003,97.65,,,,,pendiente_revision
RMB TECNOLOGIA SAS,2,0.003,97.65,,,,,pendiente_revision
COMISION DE REGULACION DE COMUNICACIONES,2,0.003,97.66,,,,,pendiente_revision
INSTITUCION UNIVERSITARIA ESCUELA NACIONAL DEL DEPORTE,2,0.003,97.66,,,,,pendiente_revision
CORPORACION UNIVERSIDAD PILOTO DE COLOMBIA SEDE GIRARDOT (CORPORACION UNIVERSIDAD PILOTO DE COLOMBIA),2,0.003,97.66,,,,,pendiente_revision
MICROFERTISA,2,0.003,97.67,,,,,pendiente_revision
LABORATORIOS LAPROFF S A,2,0.003,97.67,,,,,pendiente_revision
VRIJE UNIVERSITEIT BRUSSELS,2,0.003,97.67,,,,,pendiente_revision
LIQUID CRYSTAL INSTITUTE,2,0.003,97.67,,,,,pendiente_revision
DIRECCIAN CENTRO DE REHABILITACIAN INCLUSIVA,2,0.003,97.68,,,,,pendiente_revision
INSTITUCION EDUCATIVA DISTRITAL NORMAL SUPERIOR MARIA AUXILIADORA,2,0.003,97.68,,,,,pendiente_revision
RED DE EDUCACION Y DESARROLLO HUMANO,2,0.003,97.68,,,,,pendiente_revision
UNIVERSIDAD DE PERNAMBUCO,2,0.003,97.69,,,,,pendiente_revision
ESCUELA INTERNACIONAL DE NEGOCIOS Y DESARROLLO EMPRESARIAL DE COLOMBIA,2,0.003,97.69,,,,,pendiente_revision
FOSUNAB INTERNACIONAL,2,0.003,97.69,,,,,pendiente_revision
INSTITUTE OF PHYSICAL CHEMISTRY OF THE POLISH ACADEMY OF SCIENCES,2,0.003,97.7,,,,,pendiente_revision
SAN FRANCISCO STATE UNIVERSITY,2,0.003,97.7,,,,,pendiente_revision
MIT ZARAGOZA LOGISTICS CENTER,2,0.003,97.7,,,,,pendiente_revision
UNIVERSIDADE FEDERAL DE SAO CARLOS,2,0.003,97.7,,,,,pendiente_revision
MINISTERIO DE EDUCACION DE CUBA,2,0.003,97.71,,,,,pendiente_revision
CENTRO DE AUTOMATIZACION INDUSTRIAL SERVICIO NACIONAL DE APRENDIZAJE (SERVICIO NACIONAL DE APRENDIZAJE SENA),2,0.003,97.71,,,,,pendiente_revision
COLEGIO BILINGUE CLERMONT,2,0.003,97.71,,,,,pendiente_revision
TULANE UNIVERSITY OF LOUISIANA,2,0.003,97.72,,,,,pendiente_revision
SERVICIO NACIONAL DE APRENDIZAJE (SERVICIO NACIONAL DE APRENDIZAJE SENA),2,0.003,97.72,,,,,pendiente_revision
ESCUELA DE LOGISTICA,2,0.003,97.72,,,,,pendiente_revision
HOSPITAL NAVAL DE CARTAGENA,2,0.003,97.73,,,,,pendiente_revision
INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL,2,0.003,97.73,,,,,pendiente_revision
SENA CENTRO AGROINDUSTRIAL Y PESQUERO DE LA COSTA PACIFICA,2,0.003,97.73,,,,,pendiente_revision
CAJA DE COMPENSACION FAMILIAR COMFENALCO VALLE,2,0.003,97.73,,,,,pendiente_revision
SERVICIOS ODONTOMEDICOS DEL CARIBE LTDA,2,0.003,97.74,,,,,pendiente_revision
INSTITUTO COLOMBIANO DEL DEPORTE,2,0.003,97.74,,,,,pendiente_revision
UNIVERSIDAD DE CIENCIAS EMPRESARIALES Y SOCIALES,2,0.003,97.74,,,,,pendiente_revision
ROBOTICA DEL CARIBE S A S,2,0.003,97.75,,,,,pendiente_revision
JAGIELLONIAN UNIVERSITY,2,0.003,97.75,,,,,pendiente_revision
LABORATORIO CLINICO CLINICA GENERAL DEL NORTE,2,0.003,97.75,,,,,pendiente_revision
UNIVERSIDAD CATOLICA DE ORIENTE U C O (UNIVERSIDAD CATOLICA DE ORIENTE),2,0.003,97.76,,,,,pendiente_revision
OKLAHOMA STATE UNIVERSITY,2,0.003,97.76,,,,,pendiente_revision
ROBERTET ANDINA,2,0.003,97.76,,,,,pendiente_revision
UNION DE CIRUJANOS GASTROENTEROLOGOS SAS,2,0.003,97.76,,,,,pendiente_revision
POLICIA NACIONAL DE COLOMBIA ESCUELA NACIONAL DE POLICIA GENERAL SANTANDE,2,0.003,97.77,,,,,pendiente_revision
TECHNICAL UNIVERSITY OF MUNICH,2,0.003,97.77,,,,,pendiente_revision
FUNDACION UNIVERSITARIAUNIMONSERRATE,2,0.003,97.77,,,,,pendiente_revision
SOSTELI GROUP,2,0.003,97.78,,,,,pendiente_revision
CARE4YOU,2,0.003,97.78,,,,,pendiente_revision
FUNDACION CLINICA VALLE DEL LILI,2,0.003,97.78,,,,,pendiente_revision
CORPORACION UNIVERSITARIA U DE COLOMBIA,2,0.003,97.79,,,,,pendiente_revision
INSTITUCION DE UDUCACION SUPERIO ITFIP,2,0.003,97.79,,,,,pendiente_revision
UNIVERSIDAD SANTIAGO DE CALI SECCIONAL PALMIRA (UNIVERSIDAD SANTIAGO DE CALI),2,0.003,97.79,,,,,pendiente_revision
PRODUCTOS ALIMENTICIOS DORIA SAS,2,0.003,97.79,,,,,pendiente_revision
UNIR,2,0.003,97.8,,,,,pendiente_revision
UMNG,2,0.003,97.8,,,,,pendiente_revision
GOBERNACION DE ANTIOQUIA SECRETARIA DE EDUCACION (GOBERNACION DE ANTIOQUIA),2,0.003,97.8,,,,,pendiente_revision
HOSPITAL SUSANA LOPEZ DE VALENCIA ESE,2,0.003,97.81,,,,,pendiente_revision
HEALTH Y PHARMA,2,0.003,97.81,,,,,pendiente_revision
UTRECHT UNIVERSITY,2,0.003,97.81,,,,,pendiente_revision
SERVICIO NACIONAL DE APRENDIZAJE SEDE POPAYAN (SERVICIO NACIONAL DE APRENDIZAJE SENA),2,0.003,97.82,,,,,pendiente_revision
NORTH CAROLINA STATE UNIVERSITY,2,0.003,97.82,,,,,pendiente_revision
THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT HOUSTON UTHEALTH,2,0.003,97.82,,,,,pendiente_revision
ALIMENTOS PRODUCTOS E INGREDIENTES NATURALES EXAGON SAS,2,0.003,97.82,,,,,pendiente_revision
COMPANIA DE MEDICINA PREPAGADA COLSANITAS S A,2,0.003,97.83,,,,,pendiente_revision
UNIVERSIDAD DE LLEIDA,2,0.003,97.83,,,,,pendiente_revision
HOSPITAL INFANTIL LOS ANGELES,2,0.003,97.83,,,,,pendiente_revision
MED COLOMBIA SAS,2,0.003,97.84,,,,,pendiente_revision
ORGANIZACION INTERNACIONAL PARA LAS MIGRACIONES OIM,2,0.003,97.84,,,,,pendiente_revision
UNIVERSIDAD LIBRE DE COLOMBIA PEREIRA (UNIVERSIDAD LIBRE DE COLOMBIA),2,0.003,97.84,,,,,pendiente_revision
PROCAPS S A,2,0.003,97.85,,,,,pendiente_revision
NATIONAL INSTITUTES OF HEALTH (NIH),2,0.003,97.85,,,,,pendiente_revision
LABORATORIO DE INVESTIGACION HORMONAL LIH S A,2,0.003,97.85,,,,,pendiente_revision
COOPERATIVA DE TECNOLOGOS E INGENIEROS DE LA INDUSTRA DEL PETROLEO Y AFINES,2,0.003,97.85,,,,,pendiente_revision
TEXAS AYM UNIVERSITY COLLEGE STATION,2,0.003,97.86,,,,,pendiente_revision
ESCUELA POMPONAZZI,2,0.003,97.86,,,,,pendiente_revision
GOBERNACION DEL DEPARTAMENTO DEL CESAR,2,0.003,97.86,,,,,pendiente_revision
GATHERGEIST,2,0.003,97.87,,,,,pendiente_revision
USP - UNIVERSIDADE DE SAO PAULO,2,0.003,97.87,,,,,pendiente_revision
CAMPOALEGREHUILA CENTRO DE FORMACION AGROINDUSTRIAL,2,0.003,97.87,,,,,pendiente_revision
ENTIDAD PROMOTORA DE SALUD SANITAS S A,2,0.003,97.88,,,,,pendiente_revision
UNIVERSIDADE ESTADUAL DE CAMPINAS UNICAMP,2,0.003,97.88,,,,,pendiente_revision
UNIVERSIDAD DE MONTERREY,2,0.003,97.88,,,,,pendiente_revision
THE UNIVERSITY OF MELBOURNE,2,0.003,97.88,,,,,pendiente_revision
INSTITUTO DE TECNOLOGIAS EN DETECCION Y ASTROPARTICULAS ITEDA,2,0.003,97.89,,,,,pendiente_revision
S4L,2,0.003,97.89,,,,,pendiente_revision
PONTIFICA UNIVERSIDAD CATOLICA DE CHILE,2,0.003,97.89,,,,,pendiente_revision
CLINICA MEDILASER SA,2,0.003,97.9,,,,,pendiente_revision
UNIVERSIDAD CENTRAL DE VENEZUELA,2,0.003,97.9,,,,,pendiente_revision
ENVIRONMENT TECHNOLOGY FOUNDATION,2,0.003,97.9,,,,,pendiente_revision
